,feature_5,category_1,category_2,cluster1_2_3_4,cluster6_7_8
2843,0.0041904668278354,3,1,-2.0480382524762994,1.9594732951997849
4027,0.3837123728741478,1,1,-0.7207921732222335,-2.1024375460476077
7360,0.6847850933020674,3,2,-1.1266967511245123,-0.7277594923239142
6459,-0.7158018744343344,0,1,0.41729897931971444,1.846618928425946
6747,0.2630091552863818,2,0,0.5179563162110641,-2.1434494478777277
489,0.766637747423353,2,1,1.4950890627361157,1.4434126413462451
493,0.1065146784865684,3,1,-1.3596510903144978,3.763473231752723
690,-0.1592128740084037,1,1,-0.43115867412580744,-0.7624786911715394
3821,0.0611429127691323,0,2,0.35080712403312586,-0.03600574275909683
602,0.2319173914955368,2,0,1.3760691756101366,1.7908410528066756
1911,0.993177910237948,2,1,3.912121971316326,0.7624137343620389
6752,0.233308257985962,1,2,-0.20927383483147372,-0.8692803739568543
5613,0.2067358577323499,0,1,0.3427097099945445,-1.4094969515880074
6956,-0.6667213523668003,0,0,0.24787037164550846,-1.4733983687813443
4641,-0.8941024043113353,0,0,0.07136995293714266,-0.1429519441711673
3757,0.2217935886517155,2,0,3.2573419398691543,-1.0404955373552356
2366,0.1085595769673255,3,1,-0.7228027563823443,1.8466713891450073
4370,-0.8653025858185097,3,1,-2.1592579531343747,-2.394164301287286
5885,0.909363967557226,2,1,2.982388084949829,-1.8604581323528404
5650,0.6437629672679788,1,0,-0.27453211380227127,4.781334727710675
1361,-0.1525743744880379,2,1,0.8932396457989451,2.484375591073715
4816,-0.36457223288288,2,0,2.0462768150898234,-1.4800836942362494
1526,0.6320725013925195,2,0,3.0161278809121708,-2.283059293886156
7847,-0.239723837213138,0,0,-0.012546502032960007,2.711912607432718
4899,-0.4091003836870166,2,1,0.9577503215061092,0.055114220482011006
7371,0.7270749440051942,0,0,0.21134465771507627,-1.3670325777095158
1551,-0.8063076549788974,1,2,-0.7213981564416828,0.563396187443249
5048,-0.3925041646448011,2,1,1.6508455900067056,1.4618823970157075
8717,0.1865428944658713,0,1,0.23457402480829587,2.5988876079248686
1337,0.4785728111524414,1,0,-0.3459002008087125,-1.5450399556545051
3901,-0.3066448126847203,1,1,-0.27137137503958364,0.6032051939407762
3010,-0.1608689500821964,1,2,-0.2064254581452741,2.704790278325257
7690,0.8973253581719625,0,0,0.7751058554484527,-3.669388247944799
2250,-0.0477200288192072,1,0,-0.043385206194141476,-2.2344928564813125
2346,0.9182101841593772,1,0,-0.5564902039145373,0.9868784285100635
8346,0.1583594947607842,1,2,-0.6984335222251568,2.7533399788968667
2784,0.8552187582588973,1,0,-0.9465949341112629,1.1844638165646935
5382,-0.7148841409713791,3,2,-1.3381112658089478,-1.8357216950448272
150,0.105801651389447,0,0,0.44847526755860156,1.665783543380605
2804,0.9362201467353696,1,1,0.06017249421267669,-0.8093793973532893
4723,-0.1793015186803868,1,0,-0.13589602521801464,1.3665517713280266
2086,0.7893740724723637,3,0,-0.7482331177022643,0.26610064458617316
3751,-0.4401528946378996,0,1,0.792922668258777,-2.3437220891123243
2259,-0.5533812445719155,0,1,0.18298354642629616,0.6846424372857117
4017,0.0095830904308285,2,0,1.4570851735196282,1.8099144236063942
7919,-0.4522411856879686,0,2,0.7700910404437473,0.5701957984047361
4880,0.0101438230909769,2,0,1.3815738744819512,1.3634781469591761
7550,0.9995379297447212,0,1,0.9364100599719067,1.6114081992684248
8193,-0.1951632490469776,0,0,0.14544252256999674,0.2378098178982008
3856,0.7567707658602618,3,2,-2.0349374771499313,-0.08157091891017342
859,-0.537486287369483,2,1,1.3661922791269623,2.652468386888358
6983,0.4365840141426973,3,1,-1.1082111417964553,-1.9791233442700769
6501,0.6916921002147174,3,0,-1.7995645840619552,-1.8472826462077367
8876,-0.1182607442786165,1,0,-0.4077579558681023,-0.45748814960651024
7229,0.9992990686810652,2,1,1.3056655328492197,0.38895093946345094
7278,-0.1205880426200225,1,2,-0.03170226564955557,-1.756195554593937
4462,0.4668883714718637,2,0,1.3453304796398011,0.6751910084347438
6875,0.1808283896234279,3,0,-1.5114706883473281,2.7059601158585322
1779,0.1473173726449932,3,1,-0.850878177743344,-0.7508495336056865
4720,-0.8794852826324691,2,1,1.6091998653509276,-0.9665274128028453
5106,0.7661764481736515,3,1,-1.3639341760418966,-0.6689735793152335
1818,0.4113796088542025,1,0,-0.49128830681713903,-0.5761009760596797
6271,-0.4142863243899077,2,0,1.2921956366380931,-1.171472208116751
2704,0.3300962680233745,0,2,0.4570533909469297,-2.592034055172971
175,0.0974925568803573,2,1,1.2400712587463798,-0.2752433476287668
2093,0.2245781744927535,3,0,-0.8199248714164377,-0.7911557032486214
7117,-0.7859343997250277,1,0,-0.7021762075841755,-1.2546537430356188
3491,-0.5605482725241984,1,2,-0.44692748503567586,1.9563875856749071
7844,0.9538858251777912,2,1,2.6069705302774686,-0.4706614668306997
82,-0.8284131089741087,2,0,2.4705310639658995,0.5096478271882079
816,-0.081146847192413,0,0,0.3620721290953302,-0.3166157934873958
5910,0.0791477186366564,2,1,0.9690700697311321,2.8596356631311974
6965,-0.911784293060363,2,0,1.0664182154486284,-1.646427731552185
6813,-0.1559675892708547,3,1,-3.500929262128276,0.11773686918984105
283,0.8716529337958852,3,0,-2.1475167110370426,1.1721997179262966
7686,-0.7494706625954213,1,0,-0.7886571774173796,0.2962508184974122
6008,-0.4644879102781316,2,2,1.6982894510529878,-1.2946079626926252
7761,0.8131000161870763,2,2,1.5188212386878974,-0.5050355772049252
2915,0.7064054301198652,2,2,3.3296862730762626,4.1542495018453
1813,-0.6504162476540882,2,1,1.538424983654626,-0.9838465429354533
1271,-0.8062542218539135,2,0,0.8402727882674296,0.44211964475720084
4767,0.310010152738271,1,2,-0.6648585431370396,1.1621188160105937
8632,0.5201496020693239,2,0,2.685993663226786,-0.33694853147006726
7292,0.6473784983463231,3,0,-0.9493516814980418,0.2340529783539165
5911,0.2756199689715592,1,1,-0.21155060366163245,-0.22368431976879255
2642,-0.4074711931026478,3,0,-1.2613129188892653,-0.42134946497472753
8923,-0.7504760214013739,1,0,-0.22370576536662898,-0.8477347937732104
4508,-0.6569862885806628,2,0,1.0313920798322167,2.3554223945639285
2305,-0.8525458311052267,2,2,3.9529664767506407,-3.3764411288421505
7417,-0.4337548361954371,3,1,-1.4717374023872765,-0.2051822741203926
4195,-0.331620500563011,1,1,-0.8452375236716114,1.2569565090199994
6817,0.7815034062009747,3,0,-2.388607388320192,0.01740371000824978
4168,0.2040200162961754,2,0,1.6811100104688712,-0.17283169712751986
3849,-0.6809100221404141,3,0,-2.451787636277547,0.38041425241586424
8861,0.5921917661038671,0,1,0.10820026944169753,1.128124782050736
6928,0.4476611617017663,1,0,-0.10647171667644757,0.8911348689392069
6336,-0.5005384311010901,2,1,1.0369570179091874,1.9756989013600255
2414,-0.4281556902990371,2,0,1.6400087439048492,2.101684363905101
3554,-0.5843965336934314,3,0,-3.04128094613747,-4.330901926632674
4498,0.6123483208830105,3,0,-3.4651940837995707,1.5064834669038414
2195,-0.5722569266604487,3,2,-0.9595611792079232,-1.6053664115757165
2600,0.0097195019450806,3,0,-3.1960545938439044,-1.5397102639117133
6868,-0.9370123198489247,3,0,-1.0332498669765404,1.4215018111142228
4314,0.8921369148006182,1,2,-0.6255456920363238,0.7812909728866937
3366,-0.4869256771379155,3,0,-1.0023303932857714,-0.9625926963248351
6741,0.6512235160258117,1,0,-0.43144093361548785,0.8567848472588192
6401,0.5311205251426243,3,2,-1.3704322458604743,-0.6819150269269593
2633,-0.2778021807306416,0,1,0.505344830206744,-0.22425459077291274
6578,0.1102247425050706,0,0,0.3073851745598304,-0.3778726133591464
2434,0.8413353834153994,0,2,0.018785649219493078,-0.2652981650183646
6711,0.5052442065832392,2,2,1.9912882422168199,-3.791446486739911
5549,-0.4287193006727439,2,0,2.06472920644851,2.2019516445473233
5327,0.7541088468406403,0,1,0.3350910446958241,0.917607347904483
4520,-0.7346003721897414,1,1,-0.8432879057400554,-0.5755251028622803
3545,-0.9680348892177018,0,0,0.49940493858549206,3.6537347371608515
7836,-0.7883895585470098,2,1,1.317014341799394,-1.672841420427465
7662,0.96549936476854,3,2,-1.1577966388459715,-0.735944921681759
517,-0.0411016921260281,3,0,-1.5657730215836743,0.1143370163629636
4925,0.1959696781223829,3,1,-0.8688722801394103,-1.4845627096065648
8856,0.2620302654568711,0,2,0.057245589438009975,-1.1972850091477878
1415,0.5299167897977637,2,0,1.6277448663510983,-1.111846749650072
4456,-0.6809507063132341,3,0,-2.02098511648396,-2.3526360449388015
7815,0.8977683526235818,0,0,0.05328428845510577,0.2277721564847867
127,0.6257991385428294,3,1,-0.887478291304101,-0.5161084358400735
3474,-0.5139277192521252,3,1,-1.03785565712898,0.8065531880596275
6407,0.442644226042949,0,1,0.33359517141395206,-2.575079692095811
4310,-0.28429213719997,0,2,0.00036910410790827464,1.2548803426924862
2438,-0.8873158428547565,1,1,-0.6704161179468854,-1.4358587132117702
3765,-0.0545344131980143,0,1,0.05851967455675253,1.3702126277234192
5598,-0.3465120169312934,0,2,0.10708249652541127,4.021237253920685
8012,-0.0986138989810896,1,1,-0.25295647823969386,-1.0220085267039036
8789,0.8617412327947089,3,2,-0.8119600013651456,-0.2986420056322317
1473,-0.616261314277488,0,2,-0.10546750103286279,-2.683047637302438
5570,-0.2495369031947045,1,0,-0.15120061763769183,1.7511599381116014
3560,0.0764668420298817,0,0,0.31372488436533325,0.17472873620855353
3951,-0.2523677115604128,3,1,-1.5186764966628,3.284990382768981
49,-0.0528429593282024,3,2,-2.8340104781151867,1.7572543604043591
7296,-0.4471659063911328,3,0,-1.3769994544063295,2.878110244625892
887,-0.559602165654395,1,2,-0.6137907171569643,2.1337744731801767
2616,-0.4796107183870601,3,2,-1.1904237835882336,1.5957289080912636
516,-0.2281488633644843,2,1,0.7772231563701303,1.7755755145398389
3168,-0.781692513455255,1,1,-0.29004966853903347,-0.8873342095913145
2949,-0.8287423275125483,3,0,-3.04865385560174,-0.7988603801953474
1424,-0.268283827494904,3,2,-1.7624870439423004,-1.7791959150486498
139,-0.7637565902677439,3,2,-2.0278923789746983,0.9160374242567962
1924,0.2421111090300824,2,0,3.3684569368085753,-1.4041922017384518
2378,0.5434847254088866,1,1,-0.6164368288624598,2.2232288796908906
3197,0.1406789140634934,3,0,-2.953968532569804,-2.1156298590544873
112,-0.7580052348449868,0,0,0.16182500925357896,2.4375314568124207
4559,-0.5514313107795139,2,1,1.018531030017666,-0.0990593188918576
4595,0.2362700234565555,0,1,0.0717316802882479,1.4334454797900735
3250,0.1486549513443256,2,0,0.6921188293718271,-0.02668073357531774
8239,-0.6059863087812638,3,2,-1.4389706729964877,4.022065132559228
6790,-0.8602503796337357,1,1,0.02055868677686469,-0.6366112737655395
4546,0.1101795728879078,1,2,-0.34915258220912737,-0.6643060543794167
5491,-0.102840653222058,2,0,1.6780729482184331,0.6153526874846557
3277,0.6447810168861021,0,1,0.15660426107518483,1.2298747859171713
5059,-0.2515491561635359,1,1,-0.8049706286745967,-1.7240043527527344
7518,0.412481281233013,3,1,-3.9755033103134263,0.9158511129383888
7896,-0.4109800636278058,2,0,2.258070776158344,-1.2824848397988131
6952,0.3949592090755918,3,2,-2.592008906042924,-0.24664669058919533
7267,-0.6189585918846878,0,0,0.2662730435805039,-2.551910008462779
5933,0.0612456264547118,3,2,-3.5843886059378005,1.6149630314861458
3222,-0.9680729914593308,2,1,2.339273642004887,-1.7119481373649343
6610,-0.7284002484806933,2,0,1.1234248964873763,-1.533547476021873
451,0.2016633931867568,2,0,1.0322805020600856,-0.1250303437028286
3731,-0.784984435125617,3,2,-1.5076252954275846,-0.5410371256507815
7910,0.0746728444820234,0,1,0.3834961554474897,0.5478489234652422
7661,0.9083254587705532,0,0,0.07473188664457513,0.5223997408727882
2763,0.866149333679658,3,0,-0.9749110959671043,3.217699849640649
658,-0.5131863479177647,0,0,0.6087898869582525,-0.8415697595335524
6173,-0.0735820905546331,3,1,-2.1518469108198475,0.26184824278505686
4620,-0.8907674757020942,1,0,-0.74845978965281,-2.7822742914002596
999,-0.0430253174433801,2,2,1.0201156799177784,0.4886727282999413
389,0.8771411300048804,3,0,-0.9528112352493159,0.7549134881533112
3407,-0.8571225704953884,0,0,-0.07619878625681778,-1.0486592977827691
1476,-0.3214874448789693,1,1,-0.30666983188479335,1.3270933687785922
2240,0.4962039155471245,0,2,0.30640843819238095,1.379166844522433
2386,0.2552340036698157,1,2,-0.45748355162045445,1.674876366962452
8161,-0.4617356122286555,2,0,1.6893666486171748,0.6203294015970119
3922,-0.9482318603050288,1,1,-0.5750582939580245,1.4842980631629443
2972,-0.4876991154771906,3,0,-2.2088197340225624,-1.728470069032437
3386,0.1382156892867907,3,2,-0.9775994066650707,0.8999469809903379
1293,-0.8127978227616939,2,0,1.2473389332013982,1.2810396020119994
1824,0.2675903960592649,0,2,0.17925656611782453,-0.015584520790040768
2873,-0.8088318376664994,3,2,-0.9427910150193329,2.6940575955584873
4173,-0.0624568430285581,3,1,-1.4538875105318123,-0.055855315894511925
2535,-0.2845643963498201,1,0,-0.31110462154809104,0.7351464405831183
8207,0.4020136188065351,3,0,-2.411112788404722,0.1415762169138579
1907,0.8139580264886228,3,1,-1.6919362368703845,2.24220738069399
6763,0.9111393776687526,2,1,2.495035396648067,1.8878962058285536
368,-0.0462418887847071,0,0,0.44179115790221224,0.5211796799024168
1151,0.5224796634754152,3,1,-3.4533532652033614,-0.19204077898268865
8952,-0.7314141988554668,3,2,-1.7134012367215754,-2.4153496227048676
5736,0.5680475656669735,2,1,0.6738033427641282,1.4533793423938721
6220,-0.8412250048479972,2,1,2.0987219825485393,-0.98094094189151
6152,-0.2325474005061132,3,1,-1.068076219044713,1.1070493057972397
6043,-0.7360219528898377,1,1,-0.7255663156856442,0.23109048008157343
4160,-0.6478331624951568,0,0,0.037885880462493055,0.8956529907482415
4287,-0.6587412925971288,0,2,0.28059152329227405,1.452593016431669
6251,-0.3074301215267299,1,0,-0.5542456011301995,-0.15540068172623342
7926,0.8278934097193862,3,0,-1.347603142649832,-1.4280872374698363
174,0.6565616373769116,0,1,0.5710150372496383,1.8701226699172537
1903,0.3343833622399546,0,0,0.6708559659952645,0.6163968679902394
1099,-0.0198231577263374,0,0,0.3903842364828379,-2.171836443977826
6515,-0.8606588663735515,3,1,-0.8928082376435338,-0.01087314547558312
3408,0.3120526390358082,1,1,-0.5005080988840169,-0.7218778111350751
1538,0.1842414392128317,3,0,-2.1759234478869716,1.5601375142590508
2292,0.8690983969280428,0,1,0.3186226178498802,1.2845620754037277
8364,-0.2980723795089621,2,0,1.6181088249616364,-1.12410484971051
1363,-0.3585483233452633,3,0,-1.6301162024252545,3.192376706379221
5623,-0.9406482666801904,0,0,0.6166765525761093,-1.4779827455816352
5340,0.796733538804872,3,2,-1.5889529469430412,-0.48814224646249454
7737,-0.8332878891194027,2,1,0.6504470558516269,2.3088595729076116
5686,0.5278749708543031,2,0,1.7237057942461949,-0.829584848384421
680,-0.3389952994607981,2,1,1.1159869499063395,0.7226331240736242
6149,-0.2103592432286802,0,0,0.5083004890019401,-1.0469244687363952
3664,0.486848057304508,2,0,1.9711925123134453,2.774989245032753
1661,-0.6507888990598976,1,0,-0.2254727480694151,-1.7243290445098454
508,-0.6650600082629896,0,1,-0.12305827639400807,0.07630956558302758
166,-0.4122285348929015,2,0,1.1468929629601339,2.087764247428938
6753,-0.9935422296954975,0,0,0.5860919366277018,-0.7796250556951526
1006,0.9158744330935384,2,0,1.4287649657813284,1.3950022181916257
6848,-0.0111999013850883,2,0,4.003874605008013,-0.3384895391077871
7958,0.4375530490523596,0,1,-0.051166751949280956,1.393090029747345
3494,-0.5994479243727131,2,0,0.9047272108105286,-0.8526056441076163
6743,0.4115714072153686,3,0,-2.497761005354988,-0.49229378614630503
8772,-0.0490877939895775,3,0,-1.3546167525533748,-0.82413430704786
2536,-0.1928807682138023,2,1,2.041834920026439,0.6570025964820413
1104,0.0121586944278537,2,1,1.6462256756027256,0.49168769194058976
3875,0.4446239625268904,2,1,1.7339685443289445,0.8176374715586842
6041,-0.412693460508921,2,1,1.7678346884846237,-0.1035991505613242
1752,-0.510065164173322,3,2,-1.33001719554281,-2.006140635922822
5614,-0.6662507306826762,3,0,-0.6815848617363355,1.124530683674221
2916,0.1911404097970523,1,0,-0.1693437581481324,0.9167728724538086
6475,-0.2627539472328142,2,1,0.9159044259962474,-0.4093350445801958
152,0.3064367067756597,3,0,-0.9984671467565237,0.4377032554951789
3907,-0.7921124486522384,3,1,-2.577765051619215,-2.4705991203194206
8210,-0.6933284381629599,2,2,0.7557421342280826,-2.8567219443448923
2552,0.577693798263232,2,0,3.2132403615048264,-1.1265970954566051
2773,-0.0534412242244404,3,0,-2.3693585679318074,-2.7490750121701524
4914,-0.8898619718680485,3,1,-2.0318811701687896,1.6587366411359004
3551,0.2116707938289348,3,0,-2.7228088646355437,-0.45410115415086794
3722,-0.7006668059712573,3,2,-2.888644048927113,0.3755545639748979
5351,0.9011368619472312,0,1,0.8457401159956575,-0.5390312778924897
7200,-0.1808568396052918,0,0,0.1989707545844876,-1.5073609701586423
6455,0.9870013147095952,3,0,-1.555299219359553,0.8008024546523759
4538,-0.6997922353274961,1,1,-0.6658767807591833,1.1103920883544662
5458,0.9621603780629472,3,0,-1.700553603991488,-0.3844845668997872
1822,-0.2627434362306329,1,1,-0.7598209218433309,0.3644266607565491
4086,0.7712866310957129,2,2,1.6079597389677778,-0.5110281205873273
4955,-0.2746188099217155,3,1,-2.3409101840485658,2.08489052774369
8842,-0.4440021730780061,1,2,0.015857691920295625,0.37649392272196375
5894,0.2507812602508621,0,0,0.928322973967373,-1.4064666707272513
6224,0.9101323918573828,2,1,0.7501517620479774,0.5096182774153052
309,0.7310632897546225,1,0,-0.1844928989781799,-0.12422016570569205
6209,0.4608161689674277,3,1,-1.208060951338292,-1.67390353477026
5882,0.2073383750663082,2,0,1.0609649444902505,1.113589639409751
3599,0.1421252573626334,1,2,-0.32301173489558743,-2.7306168284840813
3622,-0.3786547132511122,3,1,-3.3250847567502695,-0.21446804867874877
7028,0.1307061446710389,3,1,-1.8361775836200305,1.3999321131617881
3450,-0.0102939793133045,1,2,-0.738843542343803,-0.4507231427956297
4591,0.4990568067681991,0,2,0.4913189848427002,1.1651844049446554
205,0.3888332245213022,3,0,-1.6723974492802467,-3.444708035644219
1135,-0.6019346909165832,2,0,1.604999186548874,1.1137359845010235
2749,-0.928471292799264,1,1,-0.5559532730649539,2.1025502968353957
3613,0.5295104445545407,0,0,0.7158671177707258,-0.7626336565371158
305,-0.4301455384870585,0,0,0.22847107938801284,0.3760550798833822
1849,0.500422746221137,0,0,0.6412778467152307,-1.4141995069851034
6842,-0.7896228082687413,2,0,2.986452687614227,-0.060372655803190706
1988,0.97084498191789,3,2,-1.128237618375071,0.7813900568628837
3240,0.0395695159723621,0,1,-0.1991504094930617,4.2853829330027144
2798,0.9736511249647006,1,1,-0.22348770512043348,0.38796145053973835
4515,-0.1452348907408909,3,0,-1.5711528920200477,0.006533918695603334
6204,-0.9885768936393908,3,1,-1.9314947859253788,-1.925947843862805
3109,0.5080402525717649,3,2,-3.1992013063361657,-1.7520176294653933
4059,0.1776729198162701,1,0,-0.41126890103991237,-0.47935374711757195
1987,-0.6250922146288505,2,0,0.8503548023699129,-0.6335962167534426
6599,0.4025431830356645,2,1,2.8177759996813245,0.9068298465537037
383,0.2644978688728927,3,1,-0.8780505309120875,-0.3919153312477657
4307,-0.8876046914253917,2,1,0.9476765329370264,-0.8332386136704257
3388,-0.1328720628407378,2,1,1.2943768855569702,-2.6843275787948735
7854,0.33590109701864,3,0,-1.5779869871353056,-0.6344103678655868
2727,0.2899727560660465,2,2,2.190761135636348,0.5323338163819668
6027,0.4177612814463027,3,1,-2.140306352733207,0.0856958515518178
5057,-0.6832082112157367,0,0,-0.177067409819178,0.928843380544173
7456,-0.7603633121963285,3,0,-1.3720284653558676,2.9037079768612712
4863,-0.5951114396758743,3,2,-2.1127805833132944,-2.9542546342450513
3832,0.3863665369124356,2,0,1.8485736494536757,-0.2845575355436154
7493,-0.0672051137891314,0,1,-0.07177841408371476,1.4531663705799023
4776,-0.6386280946033995,1,1,-0.041455536987117264,3.1184035520913054
4276,0.7757956271018123,3,1,-1.119658168258916,0.09711302721924626
253,-0.3743979525404979,2,2,1.3462453908229737,-0.45779581680010173
8627,0.6959123682527328,2,0,1.9380022452777605,-1.105909033540217
6363,0.5384542865599096,2,2,1.0871077860564047,-1.3431451334462619
278,-0.3779337843979924,0,1,0.3011252419864464,1.4045543734392358
3252,0.6719944836898712,2,1,1.0029228385380422,-0.22765349028927342
2480,-0.8503031851727625,3,1,-1.1017109548662904,-1.3889851970520761
289,-0.1692085873736384,3,1,-0.5504119834825008,1.255632651495812
4903,-0.9202106885559276,1,0,-0.4710600614922123,-3.4836700926105344
3075,-0.931036676549882,2,0,2.9886318712524016,2.3004179089009718
6507,-0.4210529615512965,0,0,0.9083774700916958,-0.886207255073422
6110,0.6623539770590645,2,0,1.9042790551922222,1.159283997235445
5159,-0.8636547511287951,3,1,-1.8797321322998517,-2.474521706253765
6765,-0.8162175134589824,0,0,0.8714752346243236,-1.174005547165789
8743,0.2280700292028437,2,0,1.4496510064542036,-0.8734463901796022
6929,0.3511174815463111,3,0,-1.8008930786999133,0.23395322102371163
6979,-0.6898333056844446,3,1,-3.224852255199816,0.6935654631066469
6234,-0.2333986804812808,1,0,-0.3088721010524385,2.8072630709464197
270,-0.9951724911980472,2,2,2.4141776265660555,3.3487907039718343
4570,-0.8453553089982939,3,0,-0.98404922411835,-0.5970084609523195
6323,0.775984618708911,2,1,2.3186240586824143,2.7193438634077256
6432,-0.4484121847963878,3,1,-2.4633250811147436,-1.5731451124874276
7061,-0.1621380910132701,2,1,1.134513875099973,1.0235450309211818
7609,0.0475871853636575,1,1,-0.3393445563797829,0.7854121437617342
4207,0.4630147393327213,3,1,-4.701872209792548,-0.7685976579938494
3218,-0.0534525116424813,3,1,-1.1258714866139528,0.9351660393055076
1391,-0.267977157071942,3,1,-0.9864589842307333,3.059820120189085
3975,0.7255512184255741,0,1,0.37057146415486547,-0.5726788921291591
4316,0.1637569976698787,3,0,-1.7096767647497702,-1.109984341127267
5398,0.86970562597943,3,0,-3.2925194711036254,-0.8309659144562452
5905,-0.9642352183223172,1,2,-0.5789478015328356,0.2229878128012911
7109,0.554233829642877,0,1,0.5089891773458088,1.0361432634001708
83,-0.243873083126173,3,1,-0.6818101240662497,0.20111001465575576
873,0.3963120064092975,3,1,-0.9823047594144181,-0.0009979762315645384
8641,0.1054463424855907,3,1,-1.5009010316701366,-0.45937004365456063
6405,0.5019269723036399,2,0,2.188935008445101,0.7807034470416752
4557,0.7838143520143086,0,0,0.5883824133564403,-2.2314474303489487
4500,-0.7764520487906144,3,0,-1.5895963129605113,-1.5468751127529174
4647,-0.2099498354591251,1,0,-0.0018959323588180754,1.860041163794665
2038,-0.608442006937707,1,2,-0.22674204201588366,2.7981489494622007
8723,-0.0423129106288817,0,0,0.2715190135958754,-4.593636926552821
8389,-0.0433682546668154,3,2,-1.942029845774649,-0.5954561996459241
2450,0.701807663989406,3,2,-1.5084330559367738,-3.3108183429485716
3954,-0.9291264684455216,3,1,-0.7494918682383187,-0.23622312716277527
2329,-0.981896716488274,2,1,0.9768512747146262,2.130362165354858
8200,-0.4722148764024731,3,2,-0.011343517596055163,2.4380547918352007
5676,0.402659084000013,0,0,0.18902482106979845,3.156248427484774
8423,0.5372440237427412,3,1,-1.0123292545846247,3.1808071462365035
4746,0.9729169894438836,0,2,0.03773524882168884,-1.5156089341403085
8426,0.0447270628431446,2,1,1.3443006848039987,0.42594282017917595
5224,0.8011228700045787,2,1,4.867380054508755,1.036111311492666
8465,0.6617103837249658,1,0,-0.6363180910749708,-2.6265049188929868
5123,0.7415802145291086,1,1,0.008090021139231324,-0.19720695616654535
6591,-0.0899774931312609,3,2,-2.009569322469299,0.2670770193384059
1216,-0.701296159704464,3,1,-1.2613310026520606,0.6999534144779226
7477,-0.8159268858867739,0,1,0.3884314066070705,0.32862789660732
5531,0.2695177005632487,3,1,-1.218853188080079,-1.339324204078719
1064,-0.7843997182085458,1,2,-0.9691177245045904,0.15904866969255824
3786,-0.3509840427285382,0,1,0.6473460852076623,1.0375224599272448
4410,0.5775568495069916,3,0,-0.9234414150012069,-0.5420891071633686
6760,-0.4310582122258979,2,0,1.3875315463596152,1.321050447552966
7699,0.2177830936970073,2,1,1.5471892682707749,-2.1797885750701624
7923,0.6119999115916968,2,1,2.0016962307909045,-2.0892234224961186
3008,0.5194978912646357,2,1,1.753641809082977,-2.477178826194816
1105,-0.49257974763859,3,0,-1.7127779173817883,-0.4693302617717987
5363,0.7143572703731127,3,0,-1.6351474396898926,-0.8145950993962564
7216,-0.1052093125438431,3,0,-1.1252951698800906,-0.14821303273797673
6107,-0.1661650816140869,3,0,-1.4271196655790777,0.062340131024579394
7327,-0.8945725465530148,0,1,0.5260654426621793,1.5726366321292484
8818,-0.9756237363207636,0,1,0.7539125556278075,-0.08354223829112738
4369,-0.8731608641416173,0,2,0.25611328953264073,-1.2798905626885524
2765,-0.784598824482236,2,0,1.5882303923411898,-0.4933082575238616
3929,0.0059883842571955,0,1,-0.0044369763001728,-1.1735156843937808
5744,0.4257993041664754,3,1,-2.8460918136187754,-2.524515761537689
8184,-0.315387368283798,0,2,0.1521912320427711,0.010167234022688062
6046,-0.558905852187046,0,1,0.22108296295911772,0.12920964562101253
5681,0.7331503851803809,1,1,-0.48174706414774326,-0.16587906372727187
7626,0.8384124535007342,2,1,1.5513713676048229,0.18469877598348913
2451,0.3206097881986627,3,0,-1.4977707335059374,0.6904126724010481
5026,0.4763594469839118,3,0,-1.5969597820560857,-0.18574519981035928
6529,0.5411790163253998,3,0,-1.571296914086149,1.3706775498973818
3824,-0.78888890611129,3,2,-1.3234263484147424,-4.387276786302562
7953,0.5385699620820452,3,2,-1.958963037416728,1.72859662884355
2652,-0.8532006837297688,2,1,0.8764912543019565,1.9525593490967454
8179,-0.9209376797850412,1,2,-0.6064114698343982,3.148991615929347
3743,-0.4599316182000881,0,1,0.23046654416453433,0.02650264855916203
2176,0.2768601927894623,3,2,-2.522494010489532,-1.4751506457675907
8329,0.939142366946656,1,0,-0.019165808712395323,3.6236515472371225
3318,-0.4484204660852675,2,0,2.0557776398392695,0.49320590518588325
5114,0.7271290646864854,1,0,-0.5890991252841733,0.8681188847055651
2787,-0.8100632135684829,3,0,-1.918462480226861,1.082247137189861
4105,0.5082629515898409,0,1,0.3854029151148003,1.4311159734492709
8323,-0.5721104256516845,2,2,2.5652866833068084,-1.1283907004147333
1676,-0.959618881791438,2,0,2.2677828175654677,-0.6415661191870919
3947,0.941657947194126,0,2,0.35844026049074706,1.970579707286029
7219,-0.172533957314602,3,0,-2.6073004188176405,0.10653619388770419
7159,-0.9831877323834052,1,1,-0.36952118410813833,-1.1259788915665745
5368,0.0427012395478121,1,2,-0.5126480532980467,0.714709166780819
6244,0.4641487371510171,3,1,-0.8675660779719181,0.8162372375539421
5974,-0.3963977943211398,0,0,1.0278575195347492,0.44691002676796526
2503,-0.0139446550258437,3,2,-0.9213985025613919,-2.1898099864287617
7080,0.8171719543283338,0,2,0.5119647558751298,-2.908929837163915
2369,0.0924092070702018,2,1,1.9200413871167645,-0.4999964060400166
2217,-0.3168615519537259,1,0,-0.22573980429239537,-0.1506348895939933
2218,-0.0172223680050944,2,0,1.7253571775599459,-1.528863487227527
3326,-0.3023782327513127,1,0,-0.02583255923619182,-2.735392845620978
7595,0.8823905547591062,3,0,-1.1546417632182935,-0.07789322673993503
3583,0.3855524234136409,3,0,-1.9650928562106047,-2.950947534913554
